id,hotel_id,id_photo,category,url,name_jpg,local_path,file_size_bytes,content_type,status,error_message,created_at,downloaded_at
2306cd04-961e-4d8a-8278-014ac05362ba,e582affa-ed7a-43a6-b384-e90ddc7708c4,147111901,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/147111901.jpg?k=ee115d67037eeaa2e4b5701c1142d845cd1a419217a75fdbd7819fedc5beab3f&o=&hp=1,147111901.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147111901_highr.jpg,89467,image/jpeg,done,,2026-06-02 23:49:12.434678+01,2026-06-02 23:49:12.434083+01
8239d509-fec7-4f8c-b1df-59284d2313c9,e582affa-ed7a-43a6-b384-e90ddc7708c4,146959522,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146959522.jpg?k=a5b348c44883a940ff6e49b9e5178c6d9c13b9a7a0610e887ec9469678ac5b5d&o=&hp=1,146959522.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146959522_large.jpg,44801,image/jpeg,done,,2026-06-02 23:49:12.620637+01,2026-06-02 23:49:12.62019+01
26854f20-5937-4720-8894-f46a124bcc2b,e582affa-ed7a-43a6-b384-e90ddc7708c4,147158994,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/147158994.jpg?k=791c2f81a2dc331c4f3cbfb35a27003cd552462a4b73ee672c8f90d349a0e132&o=&hp=1,147158994.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147158994_thumb.jpg,5151,image/jpeg,done,,2026-06-02 23:49:12.992643+01,2026-06-02 23:49:12.992156+01
abb57c65-0d4b-497c-9ee5-334a35301005,e582affa-ed7a-43a6-b384-e90ddc7708c4,147158994,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/147158994.jpg?k=791c2f81a2dc331c4f3cbfb35a27003cd552462a4b73ee672c8f90d349a0e132&o=&hp=1,147158994.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147158994_large.jpg,69452,image/jpeg,done,,2026-06-02 23:49:13.323184+01,2026-06-02 23:49:13.322724+01
fc1b0a5b-7f42-4a1d-bb32-5f9673f7e548,e582affa-ed7a-43a6-b384-e90ddc7708c4,146313990,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146313990.jpg?k=fe47136ba8af0489c99e139b3b5e94c1ae9e9a09ac39f3418564581cdfb91e05&o=&hp=1,146313990.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146313990_thumb.jpg,6497,image/jpeg,done,,2026-06-02 23:49:13.832609+01,2026-06-02 23:49:13.832144+01
77564bdf-1928-47a9-aa1f-5445ef3e2d02,e582affa-ed7a-43a6-b384-e90ddc7708c4,146313990,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/146313990.jpg?k=fe47136ba8af0489c99e139b3b5e94c1ae9e9a09ac39f3418564581cdfb91e05&o=&hp=1,146313990.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146313990_highr.jpg,135856,image/jpeg,done,,2026-06-02 23:49:13.90361+01,2026-06-02 23:49:13.903292+01
1a2fe104-8d18-425c-bc5e-56c1a9fc5aa6,e582affa-ed7a-43a6-b384-e90ddc7708c4,146313970,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146313970.jpg?k=3aa41804ce4ecc2eaffc6a095934ad4b4ced19d8b19605f1b9f4187cb22439d5&o=&hp=1,146313970.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146313970_large.jpg,72275,image/jpeg,done,,2026-06-02 23:49:14.479397+01,2026-06-02 23:49:14.47893+01
c07956f9-69d6-4b2c-acf0-e14394b6b2c1,e582affa-ed7a-43a6-b384-e90ddc7708c4,146313970,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146313970.jpg?k=3aa41804ce4ecc2eaffc6a095934ad4b4ced19d8b19605f1b9f4187cb22439d5&o=&hp=1,146313970.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146313970_thumb.jpg,5815,image/jpeg,done,,2026-06-02 23:49:14.625947+01,2026-06-02 23:49:14.625439+01
a360b75d-3e20-466d-b2f1-f85626010d55,e582affa-ed7a-43a6-b384-e90ddc7708c4,146957644,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146957644.jpg?k=2ef43d048aed6cb8e7abbae37202d94477601752bbfa1ee024a0efabfc146ee9&o=&hp=1,146957644.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146957644_large.jpg,50914,image/jpeg,done,,2026-06-02 23:49:15.109688+01,2026-06-02 23:49:15.109392+01
13501bc8-8d94-4078-a163-5b3cd72928fd,e582affa-ed7a-43a6-b384-e90ddc7708c4,147112024,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/147112024.jpg?k=1330c11a0cf38522d991711a329b99816869be52dadca92fcb317c3e4fea661e&o=&hp=1,147112024.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147112024_large.jpg,67096,image/jpeg,done,,2026-06-02 23:49:15.276115+01,2026-06-02 23:49:15.275824+01
a041f747-3f37-46df-805f-85d57239e341,e582affa-ed7a-43a6-b384-e90ddc7708c4,147112024,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/147112024.jpg?k=1330c11a0cf38522d991711a329b99816869be52dadca92fcb317c3e4fea661e&o=&hp=1,147112024.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147112024_thumb.jpg,5163,image/jpeg,done,,2026-06-02 23:49:15.980066+01,2026-06-02 23:49:15.979562+01
25a06a60-ff3e-4845-bc61-a83275f9fa22,e582affa-ed7a-43a6-b384-e90ddc7708c4,147112024,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/147112024.jpg?k=1330c11a0cf38522d991711a329b99816869be52dadca92fcb317c3e4fea661e&o=&hp=1,147112024.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147112024_highr.jpg,93096,image/jpeg,done,,2026-06-02 23:49:16.115526+01,2026-06-02 23:49:16.115178+01
92240136-e1bd-4dc3-9291-af94ee0952f9,e582affa-ed7a-43a6-b384-e90ddc7708c4,147534444,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/147534444.jpg?k=d4e2a211435773855d4f394e97de3e8b33cb9db2e81e879ab362b8e5dd8ba8cd&o=&hp=1,147534444.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147534444_large.jpg,105574,image/jpeg,done,,2026-06-02 23:49:16.203161+01,2026-06-02 23:49:16.202923+01
a7bf5526-fc87-40fd-b24c-13fd43bd4d80,e582affa-ed7a-43a6-b384-e90ddc7708c4,147534444,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/147534444.jpg?k=d4e2a211435773855d4f394e97de3e8b33cb9db2e81e879ab362b8e5dd8ba8cd&o=&hp=1,147534444.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147534444_thumb.jpg,6766,image/jpeg,done,,2026-06-02 23:49:16.590912+01,2026-06-02 23:49:16.590408+01
0292a6ea-6dae-498d-9da1-ef51cb995f48,e582affa-ed7a-43a6-b384-e90ddc7708c4,256612285,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/256612285.jpg?k=bc39db75ccd2c37abc3480f8c486a2e655f839993a5ab28b0ebf6594f48edfcc&o=&hp=1,256612285.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\256612285_large.jpg,54082,image/jpeg,done,,2026-06-02 23:49:16.854719+01,2026-06-02 23:49:16.854256+01
f33e8d55-3138-4910-a9f4-5e0aacb1f4e5,e582affa-ed7a-43a6-b384-e90ddc7708c4,153075408,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/153075408.jpg?k=09dbd31448bce6423ec4e20bbe94bacec11dfba31df207587c7a38f381dca3f5&o=&hp=1,153075408.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\153075408_large.jpg,53836,image/jpeg,done,,2026-06-02 23:49:17.156815+01,2026-06-02 23:49:17.156271+01
884a8015-3269-4496-9692-d42efa599773,e582affa-ed7a-43a6-b384-e90ddc7708c4,256612285,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/256612285.jpg?k=bc39db75ccd2c37abc3480f8c486a2e655f839993a5ab28b0ebf6594f48edfcc&o=&hp=1,256612285.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\256612285_highr.jpg,70929,image/jpeg,done,,2026-06-02 23:49:17.203217+01,2026-06-02 23:49:17.202766+01
14f51978-8751-47fa-9b14-9ce351dc2953,e582affa-ed7a-43a6-b384-e90ddc7708c4,153075408,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/153075408.jpg?k=09dbd31448bce6423ec4e20bbe94bacec11dfba31df207587c7a38f381dca3f5&o=&hp=1,153075408.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\153075408_thumb.jpg,4932,image/jpeg,done,,2026-06-02 23:49:17.464787+01,2026-06-02 23:49:17.464333+01
1f5ed924-673e-477d-b0ea-be6a821279d5,e582affa-ed7a-43a6-b384-e90ddc7708c4,153075408,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/153075408.jpg?k=09dbd31448bce6423ec4e20bbe94bacec11dfba31df207587c7a38f381dca3f5&o=&hp=1,153075408.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\153075408_highr.jpg,73875,image/jpeg,done,,2026-06-02 23:49:17.882314+01,2026-06-02 23:49:17.881864+01
b8c901f4-59d5-4fc7-bf9c-6b0e7a72f0ba,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362101,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/156362101.jpg?k=4471c6a2d1398e5ded42c488645484340fd8248b54568b9ed1dac716c94aae78&o=&hp=1,156362101.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362101_highr.jpg,79387,image/jpeg,done,,2026-06-02 23:49:18.186818+01,2026-06-02 23:49:18.186431+01
a4f0e97b-6250-4163-bc6e-877969deadcf,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362173,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/156362173.jpg?k=412952326290750dd6a782e90d4cc95036953c0ea5f732123a9921f0719a96b5&o=&hp=1,156362173.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362173_large.jpg,71301,image/jpeg,done,,2026-06-02 23:49:18.242096+01,2026-06-02 23:49:18.241787+01
bc1fa395-8166-41c7-9e29-b1f68a4ced14,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362101,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/156362101.jpg?k=4471c6a2d1398e5ded42c488645484340fd8248b54568b9ed1dac716c94aae78&o=&hp=1,156362101.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362101_thumb.jpg,4794,image/jpeg,done,,2026-06-02 23:49:18.421966+01,2026-06-02 23:49:18.421656+01
ef516790-82d5-4652-b5eb-c28931dbc590,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362173,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/156362173.jpg?k=412952326290750dd6a782e90d4cc95036953c0ea5f732123a9921f0719a96b5&o=&hp=1,156362173.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362173_highr.jpg,90973,image/jpeg,done,,2026-06-02 23:49:18.902975+01,2026-06-02 23:49:18.902673+01
c2bdbe73-3700-497b-bd94-03a25cd27ccc,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362249,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/156362249.jpg?k=45d2cb314553117166d91aa7e682133a4af191d7968e3cb72449ba036bb9380d&o=&hp=1,156362249.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362249_large.jpg,106402,image/jpeg,done,,2026-06-02 23:49:19.227796+01,2026-06-02 23:49:19.22745+01
5ab6f6d3-e8b3-43d3-bfb8-0bc37fa0c366,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362249,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/156362249.jpg?k=45d2cb314553117166d91aa7e682133a4af191d7968e3cb72449ba036bb9380d&o=&hp=1,156362249.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362249_thumb.jpg,7268,image/jpeg,done,,2026-06-02 23:49:19.235982+01,2026-06-02 23:49:19.235494+01
e35ec81f-a985-46e2-9a42-a2c3205aa81b,e582affa-ed7a-43a6-b384-e90ddc7708c4,146310810,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146310810.jpg?k=3747dfbcad90e9187cdf5542d275a701879f15d50b0b106d359c5de0030b2b1b&o=&hp=1,146310810.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146310810_large.jpg,116793,image/jpeg,done,,2026-06-02 23:49:19.900668+01,2026-06-02 23:49:19.900212+01
e6ef06ef-177b-4e9b-bcd6-38d0b0a6c888,e582affa-ed7a-43a6-b384-e90ddc7708c4,146310810,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/146310810.jpg?k=3747dfbcad90e9187cdf5542d275a701879f15d50b0b106d359c5de0030b2b1b&o=&hp=1,146310810.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146310810_highr.jpg,162206,image/jpeg,done,,2026-06-02 23:49:20.041798+01,2026-06-02 23:49:20.041341+01
cbf41cda-7826-4eb9-9dcd-15dc286340d6,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312498,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146312498.jpg?k=29c565061d44567bf4a1efee8fdff57da6faddf8096606bfe44cce71d77e6369&o=&hp=1,146312498.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312498_thumb.jpg,6485,image/jpeg,done,,2026-06-02 23:49:20.429039+01,2026-06-02 23:49:20.428525+01
993c3c7b-cc56-441c-a5d3-2b0894e47ab3,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312477,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146312477.jpg?k=731f74c5d6770af6aeb87721b6d5fc4bcc7e8d6b7dec17ea3dee640fbb92a4d6&o=&hp=1,146312477.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312477_large.jpg,38927,image/jpeg,done,,2026-06-02 23:49:20.56551+01,2026-06-02 23:49:20.565044+01
7fdd43ea-47e8-444f-b338-3059defb6241,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312477,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146312477.jpg?k=731f74c5d6770af6aeb87721b6d5fc4bcc7e8d6b7dec17ea3dee640fbb92a4d6&o=&hp=1,146312477.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312477_thumb.jpg,5210,image/jpeg,done,,2026-06-02 23:49:21.108395+01,2026-06-02 23:49:21.107906+01
f1ddd677-bd86-45f6-b603-857708e980a7,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312477,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/146312477.jpg?k=731f74c5d6770af6aeb87721b6d5fc4bcc7e8d6b7dec17ea3dee640fbb92a4d6&o=&hp=1,146312477.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312477_highr.jpg,50111,image/jpeg,done,,2026-06-02 23:49:21.137265+01,2026-06-02 23:49:21.136869+01
8d443819-9606-47fb-98b8-9d0f24cc6a1a,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312455,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146312455.jpg?k=54c9054a3226d9b15387ba25ae7621811e093a744e22766da039fa490d9e3f0b&o=&hp=1,146312455.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312455_thumb.jpg,7298,image/jpeg,done,,2026-06-02 23:49:21.691149+01,2026-06-02 23:49:21.690794+01
fadf0369-eec8-4d49-84d8-be8ce408d3f2,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312455,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/146312455.jpg?k=54c9054a3226d9b15387ba25ae7621811e093a744e22766da039fa490d9e3f0b&o=&hp=1,146312455.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312455_highr.jpg,128333,image/jpeg,done,,2026-06-02 23:49:21.857559+01,2026-06-02 23:49:21.857249+01
d99000b1-1161-450a-aa31-aa16b120fec4,e582affa-ed7a-43a6-b384-e90ddc7708c4,147534444,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/147534444.jpg?k=d4e2a211435773855d4f394e97de3e8b33cb9db2e81e879ab362b8e5dd8ba8cd&o=&hp=1,147534444.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147534444_highr.jpg,148907,image/jpeg,done,,2026-06-02 23:49:16.986482+01,2026-06-02 23:49:16.986021+01
585e48af-7b7d-4878-b1bc-91abc396f9af,e582affa-ed7a-43a6-b384-e90ddc7708c4,256612285,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/256612285.jpg?k=bc39db75ccd2c37abc3480f8c486a2e655f839993a5ab28b0ebf6594f48edfcc&o=&hp=1,256612285.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\256612285_thumb.jpg,4960,image/jpeg,done,,2026-06-02 23:49:17.406714+01,2026-06-02 23:49:17.406263+01
82d5caa4-2479-4705-81f9-ae64bd1c78c7,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362101,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/156362101.jpg?k=4471c6a2d1398e5ded42c488645484340fd8248b54568b9ed1dac716c94aae78&o=&hp=1,156362101.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362101_large.jpg,57779,image/jpeg,done,,2026-06-02 23:49:18.074673+01,2026-06-02 23:49:18.07407+01
36c75ed7-0554-40a7-8ea3-33877c0944d7,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362173,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/156362173.jpg?k=412952326290750dd6a782e90d4cc95036953c0ea5f732123a9921f0719a96b5&o=&hp=1,156362173.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362173_thumb.jpg,7381,image/jpeg,done,,2026-06-02 23:49:18.385537+01,2026-06-02 23:49:18.385234+01
3012354d-6aea-4e65-b7ac-5c070b594919,e582affa-ed7a-43a6-b384-e90ddc7708c4,156362249,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/156362249.jpg?k=45d2cb314553117166d91aa7e682133a4af191d7968e3cb72449ba036bb9380d&o=&hp=1,156362249.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\156362249_highr.jpg,146078,image/jpeg,done,,2026-06-02 23:49:19.129758+01,2026-06-02 23:49:19.129439+01
33b019f7-5289-4fdc-a6d5-796529c93737,e582affa-ed7a-43a6-b384-e90ddc7708c4,146310810,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146310810.jpg?k=3747dfbcad90e9187cdf5542d275a701879f15d50b0b106d359c5de0030b2b1b&o=&hp=1,146310810.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146310810_thumb.jpg,7793,image/jpeg,done,,2026-06-02 23:49:19.64431+01,2026-06-02 23:49:19.643848+01
56be0b77-8ca2-4abc-b046-025cd1146497,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312498,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146312498.jpg?k=29c565061d44567bf4a1efee8fdff57da6faddf8096606bfe44cce71d77e6369&o=&hp=1,146312498.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312498_large.jpg,55190,image/jpeg,done,,2026-06-02 23:49:20.210302+01,2026-06-02 23:49:20.209855+01
1d04f005-dbea-404e-8924-3db89f86da0b,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312498,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/146312498.jpg?k=29c565061d44567bf4a1efee8fdff57da6faddf8096606bfe44cce71d77e6369&o=&hp=1,146312498.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312498_highr.jpg,71237,image/jpeg,done,,2026-06-02 23:49:20.660546+01,2026-06-02 23:49:20.659978+01
abc62123-f4c6-4439-a473-1e3d76f1fb36,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312455,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146312455.jpg?k=54c9054a3226d9b15387ba25ae7621811e093a744e22766da039fa490d9e3f0b&o=&hp=1,146312455.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312455_large.jpg,92941,image/jpeg,done,,2026-06-02 23:49:21.372016+01,2026-06-02 23:49:21.371685+01
4387c8d8-4601-4e86-82d9-fed4b55324e2,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312464,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146312464.jpg?k=c42ff6d58e59b1cdc167bfac3ae20a103c0886b0b91e387d3c4d1b4223d11d36&o=&hp=1,146312464.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312464_large.jpg,68943,image/jpeg,done,,2026-06-02 23:49:22.096365+01,2026-06-02 23:49:22.096024+01
e8662d96-732d-4ed5-96ca-f0ab360fb543,e582affa-ed7a-43a6-b384-e90ddc7708c4,150537827,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/150537827.jpg?k=20b76be1824591a5674f44a07174e8f75681c1e59713e5fd25d66f75e9fc2cb0&o=&hp=1,150537827.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\150537827_thumb.jpg,3785,image/jpeg,done,,2026-06-02 23:49:22.520287+01,2026-06-02 23:49:22.519815+01
12b277f6-9115-4964-a72f-9c69224df910,e582affa-ed7a-43a6-b384-e90ddc7708c4,147175214,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/147175214.jpg?k=f68419b9d7bd380b5178ca71a3131b0178c24a327e211d13284f4943e2c0ea68&o=&hp=1,147175214.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\147175214_thumb.jpg,4932,image/jpeg,done,,2026-06-02 23:49:23.114034+01,2026-06-02 23:49:23.113549+01
50ab2036-20a0-4a8c-8d44-3e6545624357,e582affa-ed7a-43a6-b384-e90ddc7708c4,146956289,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146956289.jpg?k=bb10e24cc8bf647ca4c5e4440d77ae42237b3f88d02dc1438c618beff57ba9ef&o=&hp=1,146956289.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146956289_thumb.jpg,5374,image/jpeg,done,,2026-06-02 23:49:23.684089+01,2026-06-02 23:49:23.683803+01
c28e2287-991b-4f81-b2de-4c6f703ed5c0,e582affa-ed7a-43a6-b384-e90ddc7708c4,146313964,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146313964.jpg?k=16813855712b848c13212551b7f536ab8cfb8b957dc82d36197d367790569c3d&o=&hp=1,146313964.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146313964_large.jpg,60964,image/jpeg,done,,2026-06-02 23:49:24.428719+01,2026-06-02 23:49:24.428424+01
d2d97f70-6c17-452e-b93d-be61b1afb06e,e582affa-ed7a-43a6-b384-e90ddc7708c4,153114839,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/153114839.jpg?k=305edd1fa945f1a40e1af67349ba465b56ac70193bffcaa53bc099e37b4990ed&o=&hp=1,153114839.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\153114839_thumb.jpg,8373,image/jpeg,done,,2026-06-02 23:49:24.89707+01,2026-06-02 23:49:24.896741+01
b0fcad6f-ec63-422c-872f-266e7dd7f4f6,e582affa-ed7a-43a6-b384-e90ddc7708c4,146556806,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146556806.jpg?k=7d4ee5c237ded7d7655fe374c19f7f1477f4732c36517d8c8dbae5f70222158e&o=&hp=1,146556806.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146556806_large.jpg,120669,image/jpeg,done,,2026-06-02 23:49:25.751014+01,2026-06-02 23:49:25.7507+01
fbdbcb4e-aee1-408f-9fcc-5ec5933fd14b,e582affa-ed7a-43a6-b384-e90ddc7708c4,146556882,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146556882.jpg?k=9d15045e5fa930ffe3e4038925880e13d5f31924d1a501e214a5e6fa21fd85fd&o=&hp=1,146556882.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146556882_thumb.jpg,7036,image/jpeg,done,,2026-06-02 23:49:26.201725+01,2026-06-02 23:49:26.201293+01
97bd62ef-b8e4-4548-b0eb-e7ce7fc6a5d4,e582affa-ed7a-43a6-b384-e90ddc7708c4,146556882,highres_url,https://cf.bstatic.com/xdata/images/hotel/max1280x900/146556882.jpg?k=9d15045e5fa930ffe3e4038925880e13d5f31924d1a501e214a5e6fa21fd85fd&o=&hp=1,146556882.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146556882_highr.jpg,182339,image/jpeg,done,,2026-06-02 23:49:26.659141+01,2026-06-02 23:49:26.658711+01
9dd8faf8-d6a7-47c0-a7ae-09b5f96cdaa7,e582affa-ed7a-43a6-b384-e90ddc7708c4,146312599,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146312599.jpg?k=558bbcfe01f4ae4220de392b408b6e5e22e41d2326c82fb96f534acf8b752d66&o=&hp=1,146312599.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146312599_large.jpg,92846,image/jpeg,done,,2026-06-02 23:49:26.843494+01,2026-06-02 23:49:26.84309+01
e292c428-07a0-4a80-99ef-2afe6fb41d80,e582affa-ed7a-43a6-b384-e90ddc7708c4,146956679,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146956679.jpg?k=24b7e87bd602046c973141c9a764b98b01d435d898f92b18336adcdddf477667&o=&hp=1,146956679.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146956679_thumb.jpg,5423,image/jpeg,done,,2026-06-02 23:49:27.362328+01,2026-06-02 23:49:27.361958+01
fa6ee224-0840-4c66-8044-86f429855734,e582affa-ed7a-43a6-b384-e90ddc7708c4,146959726,large_url,https://cf.bstatic.com/xdata/images/hotel/max1024x768/146959726.jpg?k=f3f320be477c827aa91b01b8dc0885a9b9c485930c52e04f3c68f743cff6881b&o=&hp=1,146959726.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146959726_large.jpg,74175,image/jpeg,done,,2026-06-02 23:49:27.539991+01,2026-06-02 23:49:27.539587+01
ff87b0ed-2e86-4031-908d-585f3f81dcbc,e582affa-ed7a-43a6-b384-e90ddc7708c4,146959483,thumb_url,https://cf.bstatic.com/xdata/images/hotel/max200/146959483.jpg?k=50863d5239d50b7c88858299bb87ffb4b492d4428a97512fdd5bc42ae4367899&o=&hp=1,146959483.jpg,data\images\e582affa-ed7a-43a6-b384-e90ddc7708c4\146959483_thumb.jpg,5697,image/jpeg,done,,2026-06-02 23:49:28.220974+01,2026-06-02 23:49:28.22066+01
