"id","hotel_id","url_id","language","amenity","created_at"
"588","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Camere non fumatori","2026-03-21 01:16:17.882895+00"
"589","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Servizio in camera","2026-03-21 01:16:17.882896+00"
"590","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Reception 24 ore su 24","2026-03-21 01:16:17.882896+00"
"591","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Camere/strutture per ospiti disabili","2026-03-21 01:16:17.882897+00"
"592","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Terrazza","2026-03-21 01:16:17.882898+00"
"593","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Bar","2026-03-21 01:16:17.882898+00"
"594","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Colazione buona","2026-03-21 01:16:17.882899+00"
"595","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","Vedi tutti e 48 i servizi","2026-03-21 01:16:17.8829+00"
"596","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Binnenzwembad","2026-03-21 01:17:37.091097+00"
"597","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Privéparkeergelegenheid","2026-03-21 01:17:37.091101+00"
"598","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Gratis WiFi","2026-03-21 01:17:37.091101+00"
"599","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Familiekamers","2026-03-21 01:17:37.091103+00"
"600","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Luchthavenshuttle","2026-03-21 01:17:37.091103+00"
"601","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Roomservice","2026-03-21 01:17:37.091104+00"
"602","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Rookvrije kamers","2026-03-21 01:17:37.091105+00"
"603","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","24-uursreceptie","2026-03-21 01:17:37.091105+00"
"604","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Dagelijkse schoonmaak","2026-03-21 01:17:37.091106+00"
"605","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","Ontbijt","2026-03-21 01:17:37.091107+00"
"606","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Buitenzwembad","2026-03-21 01:18:54.468868+00"
"607","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Gratis WiFi","2026-03-21 01:18:54.468872+00"
"608","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Restaurant","2026-03-21 01:18:54.468874+00"
"609","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Rookvrije kamers","2026-03-21 01:18:54.468875+00"
"610","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Roomservice","2026-03-21 01:18:54.468876+00"
"611","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","24-uursreceptie","2026-03-21 01:18:54.468877+00"
"612","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Voorzieningen voor mensen met een beperking","2026-03-21 01:18:54.468878+00"
"613","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Terras","2026-03-21 01:18:54.468879+00"
"614","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Bar","2026-03-21 01:18:54.46888+00"
"615","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Goed ontbijt","2026-03-21 01:18:54.468882+00"
"616","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","Bekijk 48 faciliteiten","2026-03-21 01:18:54.468883+00"
"628","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Piscina exterior","2026-03-21 01:21:48.418767+00"
"629","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Acesso Wi-Fi gratuito","2026-03-21 01:21:48.418769+00"
"630","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Restaurante","2026-03-21 01:21:48.41877+00"
"631","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Quartos para não fumadores","2026-03-21 01:21:48.41877+00"
"632","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Serviço de quartos","2026-03-21 01:21:48.418771+00"
"633","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Receção disponível 24 horas","2026-03-21 01:21:48.418772+00"
"634","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Comodidades para pessoas com mobilidade condicionada","2026-03-21 01:21:48.418772+00"
"635","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Terraço","2026-03-21 01:21:48.418773+00"
"636","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Bar","2026-03-21 01:21:48.418773+00"
"637","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","Bom pequeno-almoço","2026-03-21 01:21:48.418774+00"
"617","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Piscina interior","2026-03-21 01:20:29.382564+00"
"618","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Estacionamento privado","2026-03-21 01:20:29.382567+00"
"619","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Acesso Wi-Fi gratuito","2026-03-21 01:20:29.382567+00"
"620","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Quartos familiares","2026-03-21 01:20:29.382568+00"
"621","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Transfer (aeroporto)","2026-03-21 01:20:29.382569+00"
"622","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Serviço de quartos","2026-03-21 01:20:29.382569+00"
"623","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Quartos para não fumadores","2026-03-21 01:20:29.38257+00"
"624","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Receção disponível 24 horas","2026-03-21 01:20:29.382571+00"
"625","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Serviço de limpeza diário","2026-03-21 01:20:29.382571+00"
"626","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Soberbo pequeno-almoço","2026-03-21 01:20:29.382572+00"
"627","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","Ver as 65 comodidades","2026-03-21 01:20:29.382572+00"
"638","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Piscina al aire libre","2026-03-21 01:23:07.667205+00"
"639","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","WiFi gratis","2026-03-21 01:23:07.667208+00"
"640","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Situado frente a la playa","2026-03-21 01:23:07.667208+00"
"641","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Habitaciones familiares","2026-03-21 01:23:07.667209+00"
"642","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Restaurante","2026-03-21 01:23:07.667209+00"
"643","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Servicio de habitaciones","2026-03-21 01:23:07.66721+00"
"644","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Habitaciones sin humo","2026-03-21 01:23:07.66721+00"
"645","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Recepción 24 horas","2026-03-21 01:23:07.667211+00"
"646","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Bar","2026-03-21 01:23:07.667211+00"
"647","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","Desayuno","2026-03-21 01:23:07.667212+00"
"648","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Piscina al aire libre","2026-03-21 01:24:25.062274+00"
"649","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","WiFi gratis","2026-03-21 01:24:25.062277+00"
"650","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Parking privado","2026-03-21 01:24:25.062277+00"
"651","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Gimnasio","2026-03-21 01:24:25.062278+00"
"652","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Restaurante","2026-03-21 01:24:25.062279+00"
"653","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Habitaciones sin humo","2026-03-21 01:24:25.062279+00"
"654","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Recepción 24 horas","2026-03-21 01:24:25.06228+00"
"655","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Servicio de habitaciones","2026-03-21 01:24:25.06228+00"
"656","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Bar","2026-03-21 01:24:25.062281+00"
"657","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","Muy buen desayuno","2026-03-21 01:24:25.062281+00"
"658","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Outdoor swimming pool","2026-03-21 01:27:35.03774+00"
"659","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Free WiFi","2026-03-21 01:27:35.037746+00"
"660","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Beachfront","2026-03-21 01:27:35.037747+00"
"661","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Family rooms","2026-03-21 01:27:35.037748+00"
"662","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Restaurant","2026-03-21 01:27:35.037749+00"
"663","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Room service","2026-03-21 01:27:35.03775+00"
"664","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Non-smoking rooms","2026-03-21 01:27:35.037751+00"
"665","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","24-hour front desk","2026-03-21 01:27:35.037752+00"
"666","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Bar","2026-03-21 01:27:35.037753+00"
"667","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","Superb breakfast","2026-03-21 01:27:35.037754+00"
"668","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Outdoor swimming pool","2026-03-21 01:30:29.727766+00"
"669","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Free WiFi","2026-03-21 01:30:29.72777+00"
"670","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Private parking","2026-03-21 01:30:29.72777+00"
"671","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Fitness centre","2026-03-21 01:30:29.727771+00"
"672","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Restaurant","2026-03-21 01:30:29.727772+00"
"673","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Non-smoking rooms","2026-03-21 01:30:29.727773+00"
"674","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","24-hour front desk","2026-03-21 01:30:29.727773+00"
"675","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Room service","2026-03-21 01:30:29.727774+00"
"676","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Bar","2026-03-21 01:30:29.727774+00"
"677","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","Breakfast","2026-03-21 01:30:29.727775+00"
"678","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Außenpool","2026-03-21 01:31:48.179868+00"
"679","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","WLAN inklusive","2026-03-21 01:31:48.17987+00"
"680","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","am Strand","2026-03-21 01:31:48.179871+00"
"681","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Familienzimmer","2026-03-21 01:31:48.179872+00"
"682","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Restaurant","2026-03-21 01:31:48.179872+00"
"683","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Zimmerservice","2026-03-21 01:31:48.179873+00"
"684","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Nichtraucherzimmer","2026-03-21 01:31:48.179873+00"
"685","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","24-Stunden-Rezeption","2026-03-21 01:31:48.179874+00"
"686","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Bar","2026-03-21 01:31:48.179874+00"
"687","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","Frühstück","2026-03-21 01:31:48.179875+00"
"688","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","56 Einrichtungen anzeigen","2026-03-21 01:31:48.179876+00"
"689","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Außenpool","2026-03-21 01:33:05.811525+00"
"690","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","WLAN inklusive","2026-03-21 01:33:05.811528+00"
"691","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Privatparkplatz","2026-03-21 01:33:05.811528+00"
"692","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Fitnesscenter","2026-03-21 01:33:05.811529+00"
"693","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Restaurant","2026-03-21 01:33:05.81153+00"
"694","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Nichtraucherzimmer","2026-03-21 01:33:05.81153+00"
"695","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","24-Stunden-Rezeption","2026-03-21 01:33:05.811531+00"
"696","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Zimmerservice","2026-03-21 01:33:05.811531+00"
"697","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Bar","2026-03-21 01:33:05.811532+00"
"698","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","Sehr gutes Frühstück","2026-03-21 01:33:05.811533+00"
"699","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","43 Einrichtungen anzeigen","2026-03-21 01:33:05.811533+00"
"700","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Piscine extérieure","2026-03-21 01:34:23.639542+00"
"701","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Connexion Wi-Fi gratuite","2026-03-21 01:34:23.639546+00"
"702","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","En bord de plage","2026-03-21 01:34:23.639547+00"
"703","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Chambres familiales","2026-03-21 01:34:23.639548+00"
"704","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Restaurant","2026-03-21 01:34:23.63955+00"
"705","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Service d'étage","2026-03-21 01:34:23.639551+00"
"706","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Chambres non-fumeurs","2026-03-21 01:34:23.639552+00"
"707","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Réception ouverte 24h/24","2026-03-21 01:34:23.639553+00"
"708","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Bar","2026-03-21 01:34:23.639554+00"
"709","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","Petit-déjeuner","2026-03-21 01:34:23.639555+00"
"710","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Piscine extérieure","2026-03-21 01:35:57.731852+00"
"711","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Connexion Wi-Fi gratuite","2026-03-21 01:35:57.731856+00"
"712","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Parking privé","2026-03-21 01:35:57.731857+00"
"713","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Centre de remise en forme","2026-03-21 01:35:57.731857+00"
"714","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Restaurant","2026-03-21 01:35:57.731858+00"
"715","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Chambres non-fumeurs","2026-03-21 01:35:57.731858+00"
"716","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Réception ouverte 24h/24","2026-03-21 01:35:57.731859+00"
"717","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Service d'étage","2026-03-21 01:35:57.73186+00"
"718","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Bar","2026-03-21 01:35:57.73186+00"
"719","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","Petit-déjeuner","2026-03-21 01:35:57.731861+00"
"720","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Piscina scoperta","2026-03-21 01:37:15.098038+00"
"721","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Connessione WiFi gratuita","2026-03-21 01:37:15.098042+00"
"722","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Fronte spiaggia","2026-03-21 01:37:15.098043+00"
"723","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Disponibilità di camere familiari","2026-03-21 01:37:15.098043+00"
"724","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Ristorante","2026-03-21 01:37:15.098044+00"
"725","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Servizio in camera","2026-03-21 01:37:15.098045+00"
"726","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Camere non fumatori","2026-03-21 01:37:15.098045+00"
"727","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Reception 24 ore su 24","2026-03-21 01:37:15.098046+00"
"728","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Bar","2026-03-21 01:37:15.098047+00"
"729","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Colazione","2026-03-21 01:37:15.098047+00"
"730","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","Vedi tutti e 56 i servizi","2026-03-21 01:37:15.098048+00"
"751","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Buitenzwembad","2026-03-21 01:41:29.3538+00"
"752","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Gratis WiFi","2026-03-21 01:41:29.353803+00"
"753","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Privéparkeergelegenheid","2026-03-21 01:41:29.353804+00"
"754","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Gym","2026-03-21 01:41:29.353805+00"
"755","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Restaurant","2026-03-21 01:41:29.353806+00"
"756","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Rookvrije kamers","2026-03-21 01:41:29.353807+00"
"757","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","24-uursreceptie","2026-03-21 01:41:29.353807+00"
"758","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Roomservice","2026-03-21 01:41:29.353808+00"
"759","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Bar","2026-03-21 01:41:29.353809+00"
"760","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","Ontbijt","2026-03-21 01:41:29.35381+00"
"731","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","Piscina scoperta","2026-03-21 01:38:34.959052+00"
"732","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","Connessione WiFi gratuita","2026-03-21 01:38:34.959055+00"
"733","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","Parcheggio privato","2026-03-21 01:38:34.959055+00"
"734","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","Palestra","2026-03-21 01:38:34.959056+00"
"735","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","Ristorante","2026-03-21 01:38:34.959056+00"
