id,hotel_id,url_id,language,amenity,created_at
339,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Piscine extérieure,2026-03-27 00:09:07.070245+00
340,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Connexion Wi-Fi gratuite,2026-03-27 00:09:07.070249+00
341,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Navette aéroport,2026-03-27 00:09:07.07025+00
342,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Spa et centre de bien-être,2026-03-27 00:09:07.07025+00
343,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Chambres familiales,2026-03-27 00:09:07.070251+00
344,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Parking gratuit,2026-03-27 00:09:07.070252+00
345,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Restaurant,2026-03-27 00:09:07.070252+00
346,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Centre de remise en forme,2026-03-27 00:09:07.070253+00
347,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Bar,2026-03-27 00:09:07.070254+00
348,1113520d-ff22-4983-9308-9a89851b37ae,62026301-65c2-47da-8cb7-bd9f85fee61c,fr,Très bon petit-déjeuner,2026-03-27 00:09:07.070254+00
349,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Indoor swimming pool,2026-03-27 00:11:58.740449+00
350,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Private parking,2026-03-27 00:11:58.740452+00
351,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Free WiFi,2026-03-27 00:11:58.740452+00
352,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Family rooms,2026-03-27 00:11:58.740453+00
353,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Airport shuttle,2026-03-27 00:11:58.740453+00
354,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Room service,2026-03-27 00:11:58.740454+00
355,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Non-smoking rooms,2026-03-27 00:11:58.740455+00
356,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,24-hour front desk,2026-03-27 00:11:58.740455+00
357,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Daily housekeeping,2026-03-27 00:11:58.740456+00
358,7669d683-b5de-434c-9ffa-d712a1c38cd0,08c34c44-c87f-403a-9262-6f7b5cd2aec2,en,Superb breakfast,2026-03-27 00:11:58.740456+00
359,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Outdoor swimming pool,2026-03-27 00:14:50.021783+00
360,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Free WiFi,2026-03-27 00:14:50.021787+00
361,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Restaurant,2026-03-27 00:14:50.021788+00
362,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Non-smoking rooms,2026-03-27 00:14:50.021788+00
363,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Room service,2026-03-27 00:14:50.021789+00
364,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,24-hour front desk,2026-03-27 00:14:50.021789+00
365,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Facilities for disabled guests,2026-03-27 00:14:50.02179+00
366,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Terrace,2026-03-27 00:14:50.021791+00
367,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Bar,2026-03-27 00:14:50.021791+00
368,8d8fb026-9ce1-4f1e-9fc7-992db5de9197,409b9eff-e38f-40e7-a057-f354ae727c55,en,Good breakfast,2026-03-27 00:14:50.021792+00
369,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Piscina interior,2026-03-27 00:16:08.563146+00
370,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Parking privado,2026-03-27 00:16:08.563149+00
371,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,WiFi gratis,2026-03-27 00:16:08.56315+00
372,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Habitaciones familiares,2026-03-27 00:16:08.56315+00
373,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Traslado aeropuerto,2026-03-27 00:16:08.563151+00
374,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Servicio de habitaciones,2026-03-27 00:16:08.563152+00
375,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Habitaciones sin humo,2026-03-27 00:16:08.563152+00
376,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Recepción 24 horas,2026-03-27 00:16:08.563153+00
377,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Servicio de limpieza diario,2026-03-27 00:16:08.563153+00
378,56f3e3bc-9cab-4d74-be56-7e4d3aa5499d,08c34c44-c87f-403a-9262-6f7b5cd2aec2,es,Desayuno fantástico,2026-03-27 00:16:08.563154+00
379,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Piscina al aire libre,2026-03-27 00:17:32.629634+00
380,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,WiFi gratis,2026-03-27 00:17:32.629637+00
381,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Restaurante,2026-03-27 00:17:32.629638+00
382,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Habitaciones sin humo,2026-03-27 00:17:32.629639+00
383,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Servicio de habitaciones,2026-03-27 00:17:32.629639+00
384,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Recepción 24 horas,2026-03-27 00:17:32.62964+00
385,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Adaptado personas de movilidad reducida,2026-03-27 00:17:32.62964+00
386,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Terraza,2026-03-27 00:17:32.629641+00
387,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Bar,2026-03-27 00:17:32.629642+00
388,83b7f1f1-89ca-4881-9ca3-f60ce69bac91,409b9eff-e38f-40e7-a057-f354ae727c55,es,Buen desayuno,2026-03-27 00:17:32.629642+00
389,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Innenpool,2026-03-27 00:18:52.1216+00
390,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Privatparkplatz,2026-03-27 00:18:52.121604+00
391,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,WLAN inklusive,2026-03-27 00:18:52.121605+00
392,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Familienzimmer,2026-03-27 00:18:52.121605+00
393,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Flughafenshuttle,2026-03-27 00:18:52.121606+00
394,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Zimmerservice,2026-03-27 00:18:52.121607+00
395,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Nichtraucherzimmer,2026-03-27 00:18:52.121607+00
396,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,24-Stunden-Rezeption,2026-03-27 00:18:52.121608+00
397,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Tägliche Reinigung,2026-03-27 00:18:52.121609+00
398,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,Hervorragendes Frühstück,2026-03-27 00:18:52.121609+00
399,46b99b0f-577a-45d4-9d43-de8127d84a9e,08c34c44-c87f-403a-9262-6f7b5cd2aec2,de,65 Einrichtungen anzeigen,2026-03-27 00:18:52.12161+00
400,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Außenpool,2026-03-27 00:20:22.988255+00
401,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,WLAN inklusive,2026-03-27 00:20:22.988259+00
402,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Restaurant,2026-03-27 00:20:22.98826+00
403,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Nichtraucherzimmer,2026-03-27 00:20:22.988261+00
404,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Zimmerservice,2026-03-27 00:20:22.988262+00
405,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,24-Stunden-Rezeption,2026-03-27 00:20:22.988263+00
406,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Einrichtungen für behinderte Gäste,2026-03-27 00:20:22.988263+00
407,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Terrasse,2026-03-27 00:20:22.988264+00
408,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Bar,2026-03-27 00:20:22.988265+00
409,dcee6d69-33b1-4bea-86a0-e566860ee8d8,409b9eff-e38f-40e7-a057-f354ae727c55,de,Gutes Frühstück,2026-03-27 00:20:22.988266+00
410,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Piscina coperta,2026-03-27 00:21:40.869861+00
411,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Parcheggio privato,2026-03-27 00:21:40.869867+00
412,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Connessione WiFi gratuita,2026-03-27 00:21:40.869868+00
413,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Disponibilità di camere familiari,2026-03-27 00:21:40.86987+00
414,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Navetta aeroportuale,2026-03-27 00:21:40.869871+00
415,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Servizio in camera,2026-03-27 00:21:40.869873+00
416,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Camere non fumatori,2026-03-27 00:21:40.869875+00
417,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Reception 24 ore su 24,2026-03-27 00:21:40.869876+00
418,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Servizio pulizie giornaliero,2026-03-27 00:21:40.869877+00
419,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Colazione eccellente,2026-03-27 00:21:40.869879+00
420,c0881f27-99e0-44e1-8c82-bbece871f3cd,08c34c44-c87f-403a-9262-6f7b5cd2aec2,it,Vedi tutti e 65 i servizi,2026-03-27 00:21:40.869881+00
421,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Piscina scoperta,2026-03-27 00:22:59.875536+00
422,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Connessione WiFi gratuita,2026-03-27 00:22:59.875541+00
423,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Ristorante,2026-03-27 00:22:59.875542+00
424,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Camere non fumatori,2026-03-27 00:22:59.875543+00
425,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Servizio in camera,2026-03-27 00:22:59.875544+00
426,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Reception 24 ore su 24,2026-03-27 00:22:59.875545+00
427,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Camere/strutture per ospiti disabili,2026-03-27 00:22:59.875547+00
428,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Terrazza,2026-03-27 00:22:59.875548+00
429,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Bar,2026-03-27 00:22:59.875549+00
430,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Colazione buona,2026-03-27 00:22:59.87555+00
431,03993ccb-2ba2-4668-a98a-6b7d03bf4dd4,409b9eff-e38f-40e7-a057-f354ae727c55,it,Vedi tutti e 48 i servizi,2026-03-27 00:22:59.875551+00
432,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Piscine intérieure,2026-03-27 00:24:19.075768+00
433,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Parking privé,2026-03-27 00:24:19.075771+00
434,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Connexion Wi-Fi gratuite,2026-03-27 00:24:19.075772+00
435,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Chambres familiales,2026-03-27 00:24:19.075772+00
436,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Navette aéroport,2026-03-27 00:24:19.075773+00
437,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Service d'étage,2026-03-27 00:24:19.075773+00
438,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Chambres non-fumeurs,2026-03-27 00:24:19.075774+00
439,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Réception ouverte 24h/24,2026-03-27 00:24:19.075774+00
440,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Service de ménage quotidien,2026-03-27 00:24:19.075775+00
441,4b15a568-f079-4b44-bfec-8adaf7212993,08c34c44-c87f-403a-9262-6f7b5cd2aec2,fr,Petit-déjeuner fabuleux,2026-03-27 00:24:19.075775+00
442,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Piscine extérieure,2026-03-27 00:25:50.173778+00
443,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Connexion Wi-Fi gratuite,2026-03-27 00:25:50.173782+00
444,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Restaurant,2026-03-27 00:25:50.173784+00
445,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Chambres non-fumeurs,2026-03-27 00:25:50.173785+00
446,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Service d'étage,2026-03-27 00:25:50.173786+00
447,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Réception ouverte 24h/24,2026-03-27 00:25:50.173787+00
448,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Équipements pour les personnes handicapées,2026-03-27 00:25:50.173788+00
449,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Terrasse,2026-03-27 00:25:50.17379+00
450,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Bar,2026-03-27 00:25:50.173791+00
451,3b2471c1-5f1c-4408-80bf-1651105af969,409b9eff-e38f-40e7-a057-f354ae727c55,fr,Bon petit-déjeuner,2026-03-27 00:25:50.173792+00
452,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Outdoor swimming pool,2026-03-27 00:28:42.577792+00
453,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Free WiFi,2026-03-27 00:28:42.577798+00
454,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Beachfront,2026-03-27 00:28:42.577799+00
455,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Family rooms,2026-03-27 00:28:42.577801+00
456,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Restaurant,2026-03-27 00:28:42.577802+00
457,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Room service,2026-03-27 00:28:42.577804+00
458,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Non-smoking rooms,2026-03-27 00:28:42.577805+00
459,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,24-hour front desk,2026-03-27 00:28:42.577806+00
460,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Bar,2026-03-27 00:28:42.577808+00
461,e5d83006-9667-493b-be76-b74852056ac9,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,en,Superb breakfast,2026-03-27 00:28:42.577809+00
462,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Outdoor swimming pool,2026-03-27 00:31:32.548249+00
463,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Free WiFi,2026-03-27 00:31:32.548254+00
464,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Private parking,2026-03-27 00:31:32.548255+00
465,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Fitness centre,2026-03-27 00:31:32.548256+00
466,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Restaurant,2026-03-27 00:31:32.548257+00
467,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Non-smoking rooms,2026-03-27 00:31:32.548259+00
468,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,24-hour front desk,2026-03-27 00:31:32.54826+00
469,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Room service,2026-03-27 00:31:32.548261+00
470,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Bar,2026-03-27 00:31:32.548262+00
471,8ee8a530-552b-47bd-81b2-30e90bb901ac,99af3a44-1a6f-43ce-aa07-5581ab1ae067,en,Very good breakfast,2026-03-27 00:31:32.548263+00
472,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Piscina al aire libre,2026-03-27 00:32:51.11476+00
473,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,WiFi gratis,2026-03-27 00:32:51.114764+00
474,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Situado frente a la playa,2026-03-27 00:32:51.114764+00
475,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Habitaciones familiares,2026-03-27 00:32:51.114765+00
476,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Restaurante,2026-03-27 00:32:51.114766+00
477,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Servicio de habitaciones,2026-03-27 00:32:51.114766+00
478,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Habitaciones sin humo,2026-03-27 00:32:51.114767+00
479,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Recepción 24 horas,2026-03-27 00:32:51.114767+00
480,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Bar,2026-03-27 00:32:51.114768+00
481,06f1f216-d9ef-4586-ae85-471725c8fe30,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,es,Desayuno fantástico,2026-03-27 00:32:51.114769+00
482,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Piscina al aire libre,2026-03-27 00:34:10.027802+00
483,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,WiFi gratis,2026-03-27 00:34:10.027805+00
484,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Parking privado,2026-03-27 00:34:10.027806+00
485,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Gimnasio,2026-03-27 00:34:10.027806+00
486,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Restaurante,2026-03-27 00:34:10.027807+00
487,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Habitaciones sin humo,2026-03-27 00:34:10.027808+00
488,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Recepción 24 horas,2026-03-27 00:34:10.027808+00
489,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Servicio de habitaciones,2026-03-27 00:34:10.027809+00
490,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Bar,2026-03-27 00:34:10.02781+00
491,c081504e-a7f0-4c08-aba7-ce3c8740f20e,99af3a44-1a6f-43ce-aa07-5581ab1ae067,es,Muy buen desayuno,2026-03-27 00:34:10.02781+00
492,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Außenpool,2026-03-27 00:35:41.854839+00
493,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,WLAN inklusive,2026-03-27 00:35:41.854843+00
494,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,am Strand,2026-03-27 00:35:41.854844+00
495,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Familienzimmer,2026-03-27 00:35:41.854845+00
496,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Restaurant,2026-03-27 00:35:41.854846+00
497,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Zimmerservice,2026-03-27 00:35:41.854848+00
498,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Nichtraucherzimmer,2026-03-27 00:35:41.854849+00
499,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,24-Stunden-Rezeption,2026-03-27 00:35:41.85485+00
500,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Bar,2026-03-27 00:35:41.854851+00
501,449f45b2-36af-43a2-996e-b96250d1607c,ac714704-dc3f-4e4f-9f91-a36d1e4f1cb2,de,Hervorragendes Frühstück,2026-03-27 00:35:41.854852+00
