"id","hotel_id","url_id","language","service","created_at"
"1","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Baño privado","2026-03-20 22:31:59.201452+00"
"2","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Bañera","2026-03-20 22:31:59.201455+00"
"3","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","WiFi gratis","2026-03-20 22:31:59.201456+00"
"4","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Spa y centro de bienestar","2026-03-20 22:31:59.201456+00"
"5","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Aire acondicionado","2026-03-20 22:31:59.201457+00"
"6","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Balcón","2026-03-20 22:31:59.201457+00"
"7","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","TV de pantalla plana","2026-03-20 22:31:59.201458+00"
"8","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Habitaciones familiares","2026-03-20 22:31:59.201458+00"
"9","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Situado frente a la playa","2026-03-20 22:31:59.201459+00"
"10","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Playa","2026-03-20 22:31:59.201459+00"
"11","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Papel higiénico","2026-03-20 22:31:59.20146+00"
"12","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Toallas","2026-03-20 22:31:59.20146+00"
"13","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Bidet","2026-03-20 22:31:59.201461+00"
"14","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Bañera o ducha","2026-03-20 22:31:59.201461+00"
"15","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zapatillas","2026-03-20 22:31:59.201462+00"
"16","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Artículos de aseo gratis","2026-03-20 22:31:59.201462+00"
"17","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Albornoz","2026-03-20 22:31:59.201463+00"
"18","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Secador de pelo","2026-03-20 22:31:59.201463+00"
"19","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Ducha","2026-03-20 22:31:59.201464+00"
"20","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Ropa de cama","2026-03-20 22:31:59.201464+00"
"21","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Armario","2026-03-20 22:31:59.201465+00"
"22","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Reloj despertador","2026-03-20 22:31:59.201465+00"
"23","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Vistas","2026-03-20 22:31:59.201466+00"
"24","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona de pícnic","2026-03-20 22:31:59.201466+00"
"25","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Mobiliario exterior","2026-03-20 22:31:59.201467+00"
"26","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona de comedor exterior","2026-03-20 22:31:59.201467+00"
"27","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Terraza / solárium","2026-03-20 22:31:59.201468+00"
"28","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona privada de playa","2026-03-20 22:31:59.201468+00"
"29","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Barbacoa De pago","2026-03-20 22:31:59.201469+00"
"30","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Patio","2026-03-20 22:31:59.20147+00"
"31","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Terraza","2026-03-20 22:31:59.20147+00"
"32","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Jardín","2026-03-20 22:31:59.201471+00"
"33","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Cafetera","2026-03-20 22:31:59.201471+00"
"34","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Hervidor eléctrico","2026-03-20 22:31:59.201472+00"
"35","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Nevera","2026-03-20 22:31:59.201472+00"
"36","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Enchufe cerca de la cama","2026-03-20 22:31:59.201473+00"
"37","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Sofá cama","2026-03-20 22:31:59.201473+00"
"38","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Alquiler de bicicletas","2026-03-20 22:31:59.201474+00"
"39","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Aeróbic De pago","2026-03-20 22:31:59.201474+00"
"40","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Eventos deportivos en directo (emisión)","2026-03-20 22:31:59.201474+00"
"41","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Música / espectáculos en directo","2026-03-20 22:31:59.201475+00"
"42","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Clases de cocina De pago","2026-03-20 22:31:59.201475+00"
"43","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Tour o clase sobre cultura local De pago","2026-03-20 22:31:59.201476+00"
"44","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Happy hour De pago","2026-03-20 22:31:59.201476+00"
"45","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Cenas temáticas De pago","2026-03-20 22:31:59.201477+00"
"46","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Tours en bici","2026-03-20 22:31:59.201477+00"
"47","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Noches de cine De pago","2026-03-20 22:31:59.201478+00"
"48","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Equipamiento de bádminton","2026-03-20 22:31:59.201478+00"
"49","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Equipamiento de tenis","2026-03-20 22:31:59.201479+00"
"50","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Entretenimiento nocturno","2026-03-20 22:31:59.201479+00"
"51","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Club infantil","2026-03-20 22:31:59.201479+00"
"52","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Instalaciones para deportes acuáticos en el alojamiento De pago","2026-03-20 22:31:59.20148+00"
"53","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Discoteca / DJ","2026-03-20 22:31:59.20148+00"
"54","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Personal de animación","2026-03-20 22:31:59.201481+00"
"55","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Snorkel","2026-03-20 22:31:59.201481+00"
"56","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Submarinismo De pago","2026-03-20 22:31:59.201482+00"
"57","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Piragüismo De pago","2026-03-20 22:31:59.201482+00"
"58","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Dardos","2026-03-20 22:31:59.201483+00"
"59","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Windsurf De pago","2026-03-20 22:31:59.201483+00"
"60","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Ping pong","2026-03-20 22:31:59.201484+00"
"61","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Billar","2026-03-20 22:31:59.201484+00"
"62","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona de juegos para niños","2026-03-20 22:31:59.201484+00"
"63","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Sala de juegos","2026-03-20 22:31:59.201485+00"
"64","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Pesca De pago","2026-03-20 22:31:59.201485+00"
"65","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Pista de tenis","2026-03-20 22:31:59.201486+00"
"66","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Sofá","2026-03-20 22:31:59.201486+00"
"67","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona de estar","2026-03-20 22:31:59.201487+00"
"68","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Escritorio","2026-03-20 22:31:59.201487+00"
"69","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de streaming (como Netflix)","2026-03-20 22:31:59.201488+00"
"70","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Reproductor de Blu-ray","2026-03-20 22:31:59.201488+00"
"71","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Soporte para iPod","2026-03-20 22:31:59.201489+00"
"72","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Canales por cable","2026-03-20 22:31:59.201489+00"
"73","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Canales vía satélite","2026-03-20 22:31:59.201489+00"
"74","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Reproductor de CD","2026-03-20 22:31:59.20149+00"
"75","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Reproductor de DVD","2026-03-20 22:31:59.20149+00"
"76","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Teléfono","2026-03-20 22:31:59.201491+00"
"77","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Cafetería en el alojamiento","2026-03-20 22:31:59.201491+00"
"78","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Fruta","2026-03-20 22:31:59.201492+00"
"79","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Vino / champán De pago","2026-03-20 22:31:59.201492+00"
"80","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Buffet para niños","2026-03-20 22:31:59.201493+00"
"81","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Menú para niños","2026-03-20 22:31:59.201493+00"
"82","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Menús para dietas especiales (bajo petición)","2026-03-20 22:31:59.201494+00"
"83","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Snack-bar","2026-03-20 22:31:59.201494+00"
"84","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Desayuno en la habitación","2026-03-20 22:31:59.201495+00"
"85","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Bar","2026-03-20 22:31:59.201495+00"
"86","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Minibar","2026-03-20 22:31:59.201495+00"
"87","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Restaurante","2026-03-20 22:31:59.201496+00"
"88","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Tetera / cafetera","2026-03-20 22:31:59.201496+00"
"89","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Proporciona factura","2026-03-20 22:31:59.201497+00"
"90","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Taquillas","2026-03-20 22:31:59.201497+00"
"91","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Registro de entrada / salida privado","2026-03-20 22:31:59.201498+00"
"92","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de conserjería","2026-03-20 22:31:59.201498+00"
"93","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Guardaequipaje","2026-03-20 22:31:59.201499+00"
"94","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Información turística","2026-03-20 22:31:59.201499+00"
"95","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Cambio de moneda","2026-03-20 22:31:59.2015+00"
"96","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Registro de entrada y salida exprés","2026-03-20 22:31:59.2015+00"
"97","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Protector de enchufes para niños","2026-03-20 22:31:59.201501+00"
"98","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Canguro / servicios para niños De pago","2026-03-20 22:31:59.201501+00"
"99","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Equipamiento de juegos para exterior","2026-03-20 22:31:59.201502+00"
"100","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona de juegos interior","2026-03-20 22:31:59.201502+00"
"101","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Juegos de mesa / puzles","2026-03-20 22:31:59.201503+00"
"102","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Libros, DVD o música para niños","2026-03-20 22:31:59.201504+00"
"103","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de limpieza diario","2026-03-20 22:31:59.201505+00"
"104","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Plancha para pantalones De pago","2026-03-20 22:31:59.201505+00"
"105","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de planchado De pago","2026-03-20 22:31:59.201506+00"
"106","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de limpieza en seco De pago","2026-03-20 22:31:59.201506+00"
"107","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de lavandería De pago","2026-03-20 22:31:59.201507+00"
"108","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Fax / fotocopiadora","2026-03-20 22:31:59.201507+00"
"109","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Centro de negocios","2026-03-20 22:31:59.201508+00"
"110","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Salas de reuniones / banquetes De pago","2026-03-20 22:31:59.201508+00"
"111","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Extintores","2026-03-20 22:31:59.201508+00"
"112","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Detectores de humo","2026-03-20 22:31:59.201509+00"
"113","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Alarma de seguridad","2026-03-20 22:31:59.201509+00"
"114","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Tarjeta de acceso","2026-03-20 22:31:59.20151+00"
"115","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Seguridad 24 horas","2026-03-20 22:31:59.20151+00"
"116","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Caja fuerte","2026-03-20 22:31:59.201511+00"
"117","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona TV / salón de uso compartido","2026-03-20 22:31:59.201511+00"
"118","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona de fumadores","2026-03-20 22:31:59.201512+00"
"119","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de despertador","2026-03-20 22:31:59.201512+00"
"120","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Suelo de madera o parquet","2026-03-20 22:31:59.201513+00"
"121","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Entrada privada","2026-03-20 22:31:59.201513+00"
"122","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Caja fuerte para ordenador portátil","2026-03-20 22:31:59.201514+00"
"123","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Ventilador","2026-03-20 22:31:59.201514+00"
"124","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Peluquería / salón de belleza","2026-03-20 22:31:59.201514+00"
"125","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Utensilios de planchado","2026-03-20 22:31:59.201515+00"
"126","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Adaptado personas de movilidad reducida","2026-03-20 22:31:59.201515+00"
"127","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Traslado aeropuerto De pago","2026-03-20 22:31:59.201516+00"
"128","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Habitaciones sin humo","2026-03-20 22:31:59.201516+00"
"129","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Plancha para ropa","2026-03-20 22:31:59.201517+00"
"130","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de despertador / alarma","2026-03-20 22:31:59.201517+00"
"131","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Servicio de habitaciones","2026-03-20 22:31:59.201518+00"
"132","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Adaptado para sillas de ruedas","2026-03-20 22:31:59.201518+00"
"133","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Abierta todo el año","2026-03-20 22:31:59.201519+00"
"134","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Piscina infinita","2026-03-20 22:31:59.201519+00"
"135","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Piscina con vistas","2026-03-20 22:31:59.201519+00"
"136","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Juguetes para la piscina","2026-03-20 22:31:59.20152+00"
"137","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Toallas de playa/piscina","2026-03-20 22:31:59.20152+00"
"138","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Bar en la piscina","2026-03-20 22:31:59.201521+00"
"139","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Tumbonas/sillas de playa","2026-03-20 22:31:59.201521+00"
"140","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Sombrillas","2026-03-20 22:31:59.201522+00"
"141","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Adecuada para niños","2026-03-20 22:31:59.201522+00"
"142","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Zona poco profunda","2026-03-20 22:31:59.201523+00"
"143","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Cubierta para piscina","2026-03-20 22:31:59.201523+00"
"144","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Piscina infantil","2026-03-20 22:31:59.201523+00"
"145","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Entrenador personal","2026-03-20 22:31:59.201524+00"
"146","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Clases de fitness","2026-03-20 22:31:59.201524+00"
"147","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Clases de yoga","2026-03-20 22:31:59.201525+00"
"148","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Gimnasio","2026-03-20 22:31:59.201525+00"
"149","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje corporal completo","2026-03-20 22:31:59.201526+00"
"150","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje de manos","2026-03-20 22:31:59.201526+00"
"151","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje de cabeza","2026-03-20 22:31:59.201527+00"
"152","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje en pareja","2026-03-20 22:31:59.201527+00"
"153","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje de pies","2026-03-20 22:31:59.201528+00"
"154","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje de cuello","2026-03-20 22:31:59.201528+00"
"155","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Masaje de espalda","2026-03-20 22:31:59.201528+00"
"156","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Paquetes de spa / bienestar","2026-03-20 22:31:59.201529+00"
"157","f47d1e2e-4716-498a-87e8-04c7a99d7d50","4356f819-e6aa-42f8-b349-bd9ceb370bee","es","Pediluvio","2026-03-20 22:31:59.201529+00"
