id,url_id,url,language,hotel_name,hotel_id_booking,address_city,latitude,longitude,star_rating,review_score,review_count,main_image_url,short_description,rating_value,best_rating,street_address,address_locality,address_country,postal_code,room_types,raw_data,scrape_duration_s,scrape_engine,created_at,updated_at,price_range,rooms_quantity,accommodation_type,city_name,dest_ufi,atnm_en,dest_id,region_name,district_name,version_id
dc3a9cc8-dddd-4e03-b4a2-cc1b2bb54367,45ab9eee-75b1-4604-8e5e-d7b920bd8151,https://www.booking.com/hotel/at/almanac-palais-vienna.de.html?lang=de,de,Almanac Palais Vienna,9280469,Bundesland Wien,48.20430880626511,16.376764507934567,,9.1,2080,https://cf.bstatic.com/xdata/images/hotel/max500/627335578.jpg?k=f64336f5b0aacf99dd7601e664db942efd27450f1981eb1fc2d6cbdbdebc5f00&o=&hp=1,"Die Unterkunft Almanac Palais Vienna, die in Wien gelegen ist und von der aus Haus der Musik in weniger als 400 m erreichbar ist, bietet einen...",9.1,10,"Parkring 14-16, , 01. Innere Stadt, 1010 Wien, Österreich",Parkring 14-16,Österreich,1010,"[{""info"": null, ""name"": ""Zimmer Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 2 Einzelbetten""}, {""info"": null, ""name"": ""Deluxe Zimmer Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 2 Einzelbetten""}, {""info"": null, ""name"": ""Junior Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Suite Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Maisonette-Suite Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Maisonette-Suite Almanac mit Parkblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Palais Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Familienunterkunft mit 2 Schlafzimmern"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 1 großes Doppelbett""}, {""info"": null, ""name"": ""Almanac Suite mit Parkblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Doppelzimmer - barrierefrei"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Almanac Premium"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Präsidentensuite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}]",null,29.423,selenium,2026-05-24 00:33:19.570964+01,2026-05-24 00:33:19.570964+01,,,Hotel,Wien,-1995499,hotel,-1995499,Bundesland Wien,01. Innere Stadt,1
8885fe0a-04de-4b5b-b48f-48cd926010aa,45ab9eee-75b1-4604-8e5e-d7b920bd8151,https://www.booking.com/hotel/at/almanac-palais-vienna.fr.html?lang=fr,fr,Almanac Palais Vienna,9280469,Vienne (État),48.20430880626511,16.376764507934567,,9.1,2080,https://cf.bstatic.com/xdata/images/hotel/max500/627335578.jpg?k=f64336f5b0aacf99dd7601e664db942efd27450f1981eb1fc2d6cbdbdebc5f00&o=&hp=1,"L’établissement Almanac Palais Vienna se trouve à Vienne, à 400 mètres de ce lieu d’intérêt : Maison de la Musique.",9.1,10,"Parkring 14-16, , 01. Innere Stadt, 1010 Vienne, Autriche",Parkring 14-16,Autriche,1010,"[{""info"": null, ""name"": ""Chambre - Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 2 lits simples""}, {""info"": null, ""name"": ""Hébergement Deluxe Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 2 lits simples""}, {""info"": null, ""name"": ""Suite Junior"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Duplex Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Duplex Almanac - Vue sur Parc"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Palais"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Famille 2 Chambres"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 1 très grand lit double""}, {""info"": null, ""name"": ""Suite Almanac - Vue sur Parc"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Double - Accessible aux Personnes à Mobilité Réduite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Hébergement Premium Almanac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Suite Présidentielle"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}]",null,31.29,selenium,2026-05-24 00:36:45.386707+01,2026-05-24 00:36:45.386707+01,,,Hotel,Vienne,-1995499,hotel,-1995499,Vienne (État),01. Innere Stadt,1
a9d2d50f-c976-490c-b83a-1fa959cf1534,c9e53a69-2cde-4154-b243-0ed784c7aa71,https://www.booking.com/hotel/at/park-hyatt-vienna.it.html?lang=it,it,Park Hyatt Vienna,1076181,Vienna (stato),48.210689892087196,16.368019580841064,,9.3,481,https://cf.bstatic.com/xdata/images/hotel/max500/820053180.jpg?k=2701ea6161b885e295dc4d21d7467e208a84de4079c7f520f3c95f8e97b170e5&o=&hp=1,"Situato dentro il quartiere Goldenes di Vienna, nel centro storico di Vienna, il Park Hyatt Vienna occupa l’ex sede di una banca, risalente agli inizi del...",9.3,10,"Am Hof 2, 01. Innere Stadt, 1010 Vienna, Austria",Am Hof 2,Austria,1010,"[{""info"": null, ""name"": ""Camera King Deluxe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera Deluxe Doppia con Letti Singoli"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 letti singoli""}, {""info"": null, ""name"": ""Camera King Deluxe con Vista"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera Deluxe Doppia con Letti Singoli con Vista"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 letti singoli""}, {""info"": null, ""name"": ""Suite Ambassador"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera King Premium"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite Diplomat"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera King"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite con Vista"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera Doppia con Letti Singoli"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 letti singoli""}, {""info"": null, ""name"": ""Junior Suite King"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite Deluxe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite Presidenziale"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite con 2 Camere da Letto"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large, 2 letti singoli""}, {""info"": null, ""name"": ""Suite con 3 Camere da Letto"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large, 1 letto matrimoniale large, 1 letto matrimoniale large""}, {""info"": null, ""name"": ""Junior Suite Doppia con Letti Singoli"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 letti singoli""}, {""info"": null, ""name"": ""Suite Attico Royal"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large, 1 letto matrimoniale large""}]",null,47.458,selenium,2026-05-24 00:36:57.327143+01,2026-05-24 00:36:57.327143+01,,,Hotel,Vienna,-1995499,hotel,-1995499,Vienna (stato),01. Innere Stadt,1
ba1433f9-1732-4648-8fbd-3208499954c7,c9e53a69-2cde-4154-b243-0ed784c7aa71,https://www.booking.com/hotel/at/park-hyatt-vienna.fr.html?lang=fr,fr,Park Hyatt Vienna,1076181,Vienne (État),48.210689892087196,16.368019580841064,,9.3,481,https://cf.bstatic.com/xdata/images/hotel/max500/820053180.jpg?k=2701ea6161b885e295dc4d21d7467e208a84de4079c7f520f3c95f8e97b170e5&o=&hp=1,"Alliant le luxe à l’élégance viennoise, le Park Hyatt Vienna vous accueille dans le quartier Goldenes du centre-ville, dans une ancienne banque datant du...",9.3,10,"Am Hof 2, 01. Innere Stadt, 1010 Vienne, Autriche",Am Hof 2,Autriche,1010,"[{""info"": null, ""name"": ""Chambre Lit King-Size Deluxe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Lits Jumeaux Deluxe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 lits simples""}, {""info"": null, ""name"": ""Chambre Lit King-Size Deluxe avec Vue"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Lits Jumeaux de Luxe avec Vue"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 lits simples""}, {""info"": null, ""name"": ""Suite Ambassadeur"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Lit King-Size Premium"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Diplomatique"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Lit King-Size"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite avec Vue"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Chambre Lits Jumeaux"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 lits simples""}, {""info"": null, ""name"": ""Suite Junior Lit King-Size"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Deluxe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Présidentielle"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite 2 Chambres"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 2 lits simples""}, {""info"": null, ""name"": ""Suite 3 Chambres"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 1 très grand lit double, 1 très grand lit double""}, {""info"": null, ""name"": ""Suite Junior avec Lits Jumeaux"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 lits simples""}, {""info"": null, ""name"": ""Suite Royale Appartement de Grand Standing"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 1 très grand lit double""}]",null,63.61,selenium,2026-05-24 00:38:32.5958+01,2026-05-24 00:38:32.5958+01,,,Hotel,Vienne,-1995499,hotel,-1995499,Vienne (État),01. Innere Stadt,1
3335a941-849c-41df-a21f-f8085d1af68f,107a3a9b-7d9a-4017-af32-f25aa4d8cd86,https://www.booking.com/hotel/at/the-ring.en-gb.html?lang=en-gb,en,The Amauris Vienna - Relais & Châteaux,70882,Vienna (state),48.20174582366293,16.371143013238907,5,9.5,939,https://cf.bstatic.com/xdata/images/hotel/max500/846000663.jpg?k=09079e7bca7c834366a1bdbe80d9ba675dacb5e73a43417cb255ade669ddb450&o=&hp=1,"The Amauris Vienna - Relais & Châteaux is an elegant and modern design hotel, situated right in the city centre on the famous Ringstraße boulevard, 200...",9.5,10,"Kärntner Ring 8, 01. Innere Stadt, 1010 Vienna, Austria",Kärntner Ring 8,Austria,1010,"[{""info"": null, ""name"": ""Superior Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed, 2 single beds""}, {""info"": null, ""name"": ""Grand Deluxe Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}, {""info"": null, ""name"": ""Executive Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}, {""info"": null, ""name"": ""Presidential Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}, {""info"": null, ""name"": ""Junior Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}, {""info"": null, ""name"": ""Deluxe Double or Twin Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}, {""info"": null, ""name"": ""Duplex Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed, 1 sofa bed""}, {""info"": null, ""name"": ""Grand Maisonette Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed, 1 sofa bed""}, {""info"": null, ""name"": ""Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}, {""info"": null, ""name"": ""Classic Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 extra-large double bed""}]",null,57.412,selenium,2026-05-24 00:42:03.070839+01,2026-05-24 00:42:03.070839+01,,,Hotel,Vienna,-1995499,hotel,-1995499,Vienna (state),01. Innere Stadt,1
b9807e8d-cfbb-4973-b310-2fdfe68f6311,8ce93f55-d295-4f10-90e4-2a5ad411991d,https://www.booking.com/hotel/at/palais-coburg-residenz-gmbh.es.html?lang=es,es,Palais Coburg,70480,Viena,48.20566167129713,16.376905739307404,,9.3,167,https://cf.bstatic.com/xdata/images/hotel/max500/508076412.jpg?k=f37149953b9bcfa76dba49be5a5d4282642318848fab9a2c301dcd5f3cd043dd&o=&hp=1,Palais Coburg is a 5-star luxury hotel in a historic building in the centre of Vienna.,9.3,10,"Coburgbastei 4, 01. Innere Stadt, 1010 Viena, Austria",Coburgbastei 4,Austria,1010,"[{""info"": null, ""name"": ""Deluxe Gallery Suite City View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Suite Deluxe con vistas a la ciudad"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Suite con terraza - Azotea"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Palais Gallery Suite Garden View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Palais Junior Suite Garden View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Suite Loft con balcón"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Royal Gallery Suite Garden View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Deluxe Rooftop Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Imperial Gallery Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}, {""info"": null, ""name"": ""Imperial Two Bedroom Duplex Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande, 1 cama doble extragrande""}, {""info"": null, ""name"": ""Rooftop Junior Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble extragrande""}]",null,19.77,selenium,2026-05-24 00:43:08.939712+01,2026-05-24 00:43:08.939712+01,,,Hotel,Viena,-1995499,hotel,-1995499,Viena,01. Innere Stadt,1
5bcfd906-f7f8-469a-8f16-9f7633283847,107a3a9b-7d9a-4017-af32-f25aa4d8cd86,https://www.booking.com/hotel/at/the-ring.de.html?lang=de,de,The Amauris Vienna - Relais & Châteaux,70882,Bundesland Wien,48.20174582366293,16.371143013238907,,9.5,938,https://cf.bstatic.com/xdata/images/hotel/max500/846000663.jpg?k=09079e7bca7c834366a1bdbe80d9ba675dacb5e73a43417cb255ade669ddb450&o=&hp=1,"Das Amauris Vienna - Relais & Châteaux ist ein elegantes und modernes Designhotel direkt im Stadtzentrum an der berühmten Ringstraße, 200 m von der...",9.5,10,"Kärntner Ring 8, 01. Innere Stadt, 1010 Wien, Österreich",Kärntner Ring 8,Österreich,1010,"[{""info"": null, ""name"": ""Superior Doppelzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 2 Einzelbetten""}, {""info"": null, ""name"": ""Grand Deluxe Doppelzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Executive Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Präsidentensuite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Junior Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Deluxe Doppel-/Zweibettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Maisonette-Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 1 Schlafsofa""}, {""info"": null, ""name"": ""Grand Maisonette Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 1 Schlafsofa""}, {""info"": null, ""name"": ""Suite mit Terrasse"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Classic Doppelzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}]",null,23.88,selenium,2026-05-24 00:44:31.862612+01,2026-05-24 00:44:31.862612+01,,,Hotel,Wien,-1995499,hotel,-1995499,Bundesland Wien,01. Innere Stadt,1
36dbdaff-9ec0-45a4-bd6b-ee5d26b03479,8ce93f55-d295-4f10-90e4-2a5ad411991d,https://www.booking.com/hotel/at/palais-coburg-residenz-gmbh.fr.html?lang=fr,fr,Palais Coburg,70480,Vienne (État),48.20566167129713,16.376905739307404,,9.3,167,https://cf.bstatic.com/xdata/images/hotel/max500/508076412.jpg?k=f37149953b9bcfa76dba49be5a5d4282642318848fab9a2c301dcd5f3cd043dd&o=&hp=1,Palais Coburg is a 5-star luxury hotel in a historic building in the centre of Vienna.,9.3,10,"Coburgbastei 4, 01. Innere Stadt, 1010 Vienne, Autriche",Coburgbastei 4,Autriche,1010,"[{""info"": null, ""name"": ""Deluxe Gallery Suite City View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite de Luxe - Vue sur Ville"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Rooftop avec Terrasse"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Palais Gallery Suite Garden View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Palais Junior Suite Garden View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Suite Loft avec Balcon"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Royal Gallery Suite Garden View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Deluxe Rooftop Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Imperial Gallery Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}, {""info"": null, ""name"": ""Imperial Two Bedroom Duplex Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double, 1 très grand lit double""}, {""info"": null, ""name"": ""Rooftop Junior Suite with Terrace"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 très grand lit double""}]",null,30.43,selenium,2026-05-24 00:46:41.03154+01,2026-05-24 00:46:41.03154+01,,,Hotel,Vienne,-1995499,hotel,-1995499,Vienne (État),01. Innere Stadt,1
6ef97371-dd86-44fc-a40a-e05b9eddbaa8,cbc73f7f-c87b-4cca-b4f3-5bb979dc172d,https://www.booking.com/hotel/at/ibis-budget-graz-city.es.html?lang=es,es,Ibis Budget Graz City,647817,Estiria,47.07619686972784,15.430876373016417,,7.4,5149,https://cf.bstatic.com/xdata/images/hotel/max500/760308321.jpg?k=362aadc87191dcf5bc6621af52c392d403b57681ed5debdb17585e125a446c2f&o=&hp=1,"Located a 5-minute walk from the centre of Graz, Ibis Budget Graz City offers family rooms and free WiFi in all areas.",7.4,10,"Neubaugasse 11, Lend, 8020 Graz, Austria",Neubaugasse 11,Austria,8020,"[{""info"": null, ""name"": ""Habitación Estándar"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble""}]",null,17.151,selenium,2026-05-24 00:51:06.762428+01,2026-05-24 00:51:06.762428+01,,,Hotel,Graz,-1978544,hotel,-1978544,Estiria,Lend,1
ba483a99-b6ce-458e-8667-be35c16cfa8f,107a3a9b-7d9a-4017-af32-f25aa4d8cd86,https://www.booking.com/hotel/at/the-ring.it.html?lang=it,it,The Amauris Vienna - Relais & Châteaux,70882,Vienna (stato),48.20174582366293,16.371143013238907,,9.5,939,https://cf.bstatic.com/xdata/images/hotel/max500/846000663.jpg?k=09079e7bca7c834366a1bdbe80d9ba675dacb5e73a43417cb255ade669ddb450&o=&hp=1,"The Amauris Vienna - Relais & Châteaux is an elegant and modern design hotel, situated right in the city centre on the famous Ringstraße boulevard, 200...",9.5,10,"Kärntner Ring 8, 01. Innere Stadt, 1010 Vienna, Austria",Kärntner Ring 8,Austria,1010,"[{""info"": null, ""name"": ""Camera Matrimoniale Superior"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large, 2 letti singoli""}, {""info"": null, ""name"": ""Camera Matrimoniale Grand Deluxe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite Executive"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite Presidenziale"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Junior Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera Deluxe Matrimoniale/Doppia con Letti Singoli"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Suite Duplex"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large, 1 divano letto""}, {""info"": null, ""name"": ""Suite Grand su 2 Livelli"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large, 1 divano letto""}, {""info"": null, ""name"": ""Suite con Terrazza"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}, {""info"": null, ""name"": ""Camera Matrimoniale Classic"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale large""}]",null,26.588,selenium,2026-05-24 00:45:12.102237+01,2026-05-24 00:45:12.102237+01,,,Hotel,Vienna,-1995499,hotel,-1995499,Vienna (stato),01. Innere Stadt,1
