"id","url_id","url","language","hotel_name","hotel_id_booking","address_city","latitude","longitude","star_rating","review_score","review_count","main_image_url","short_description","rating_value","best_rating","street_address","address_locality","address_country","postal_code","room_types","raw_data","scrape_duration_s","scrape_engine","created_at","updated_at","version_id"
"63ce8fdd-a82d-44de-8362-79482ad5573a","0fa5c633-632b-4609-94e6-4240aed48871","https://www.booking.com/hotel/vc/the-pink-sands-club.de.html?lang=de","de","Mandarin Oriental, Canouan","2172371",NULL,"12.7133414577793","-61.3215723029861",NULL,"7.1",6,"https://cf.bstatic.com/xdata/images/hotel/max500/572537108.jpg?k=70e8a21a8b0fcf58efcd79166ab543c51d6d04d8b55c86382367b5d31d2528fd&o=&hp=1","Die Unterkunft Mandarin Oriental, Canouan hat kostenlose Fahrräder, einen Außenpool, ein Fitnesscenter und einen Garten in Canouan.","7.1","10","Carenage Bay, VC0450 Canouan, St. Vincent & Grenadinen","Carenage Bay","St. Vincent & Grenadinen","VC0450","[]","{}","237.309","cloudscraper","2026-03-20 23:02:51.015397+00","2026-03-20 23:02:51.015401+00",1
"cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","https://www.booking.com/hotel/tc/south-bank.de.html?lang=de","de","South Bank","10966666","Providenciales","21.762708517645","-72.169914628589",NULL,"9.6",6,"https://cf.bstatic.com/xdata/images/hotel/max500/580336162.jpg?k=eaf241361af0046c69b7a47b6076330e7cf61fb0307089a33a2032d965865d8d&o=&hp=1","Die Unterkunft South Bank hat kostenlose Fahrräder, ein Fitnesscenter und eine Sonnenterrasse mit Pool und à la carte Frühstück in Long Bay Hills.","9.6","10","Long Bay Highway, TKCA 1ZZ Long Bay Hills, Turks- & Caicosinseln","Long Bay Highway","Turks & Caicos","TKCA 1ZZ","[]","{}","141.46","cloudscraper","2026-03-20 23:04:09.264883+00","2026-03-20 23:04:09.264886+00",1
"6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","https://www.booking.com/hotel/vc/the-pink-sands-club.fr.html?lang=fr","fr","Mandarin Oriental, Canouan","2172371",NULL,"12.7133414577793","-61.3215723029861",NULL,"7.1",6,"https://cf.bstatic.com/xdata/images/hotel/max500/572537108.jpg?k=70e8a21a8b0fcf58efcd79166ab543c51d6d04d8b55c86382367b5d31d2528fd&o=&hp=1","Situé à Canouan, l’établissement Mandarin Oriental, Canouan possède un service de prêt de vélos, une piscine extérieure, une salle de sport et un jardin.","7.1","10","Carenage Bay, VC0450 Canouan, Saint-Vincent-et-les-Grenadines","Carenage Bay","St-Vincent-et-les-Grenadines","VC0450","[]","{}","155.72","cloudscraper","2026-03-20 23:05:27.430826+00","2026-03-20 23:05:27.43083+00",1
"fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","https://www.booking.com/hotel/tc/grace-bay-club.es.html?lang=es","es","Grace Bay Club","362380",NULL,"21.799259593914226","-72.17300623655319",NULL,"9",75,"https://cf.bstatic.com/xdata/images/hotel/max500/49312038.jpg?k=903b0f98f66969533a93602f12a17c07d67e0761cbfaa9fdca6fecffd5b7bb96&o=&hp=1","Este impresionante resort está situado en la playa de Grace Bay, en Providenciales, una parte de las Islas Turcas y Caicos.","9","10","1 Grace Bay Circle Drive, TKCA1CC Grace Bay, Islas Turks y Caicos","1 Grace Bay Circle Drive","Islas Turks y Caicos","TKCA1CC","[]","{}","155.421","cloudscraper","2026-03-20 23:16:27.263046+00","2026-03-20 23:16:27.26305+00",1
"742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","https://www.booking.com/hotel/bs/the-island-garden.es.html?lang=es","es","The Island Garden Hotel","13147103","Nueva Providencia","25.074993050707572","-77.4175800397592","4","6.7",47,"https://cf.bstatic.com/xdata/images/hotel/max500/619228877.jpg?k=36d1c1264da2801aab84d4a197f28f048b748f1759111face80d430db6268184&o=&hp=1","The Island Garden Hotel se encuentra en Nassau, en la región de Nueva Providencia, a 13 km de Parque acuático Atlantis Aquaventure.","6.7","10","483 West Bay Street, N-7270 Nassau, Bahamas","483 West Bay Street","Bahamas","N-7270","[]","{}","167.076","cloudscraper","2026-03-20 23:17:57.455706+00","2026-03-20 23:17:57.45571+00",1
"66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","https://www.booking.com/hotel/tc/grace-bay-club.en-gb.html?lang=en-gb","en","Grace Bay Club","362380",NULL,"21.799259593914226","-72.17300623655319",NULL,"9",75,"https://cf.bstatic.com/xdata/images/hotel/max500/49312038.jpg?k=903b0f98f66969533a93602f12a17c07d67e0761cbfaa9fdca6fecffd5b7bb96&o=&hp=1","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands.","9","10","1 Grace Bay Circle Drive, TKCA1CC Grace Bay, Turks & Caicos Islands","1 Grace Bay Circle Drive","Turks & Caicos Islands","TKCA1CC","[]","{}","264.876","cloudscraper","2026-03-20 23:20:52.731759+00","2026-03-20 23:20:52.731763+00",1
"a2a7a301-54f8-4a3e-af0b-5fd4d84d000d","0fa5c633-632b-4609-94e6-4240aed48871","https://www.booking.com/hotel/vc/the-pink-sands-club.es.html?lang=es","es","Mandarin Oriental, Canouan","2172371",NULL,"12.7133414577793","-61.3215723029861",NULL,"7.1",6,"https://cf.bstatic.com/xdata/images/hotel/max500/572537108.jpg?k=70e8a21a8b0fcf58efcd79166ab543c51d6d04d8b55c86382367b5d31d2528fd&o=&hp=1","Mandarin Oriental, Canouan tiene bicicletas gratis, piscina al aire libre, centro de fitness y jardín en Canouan.","7.1","10","Carenage Bay, VC0450 Canouan, San Vicente y las Granadinas","Carenage Bay","San Vicente y las Granadinas","VC0450","[]","{}","155.061","cloudscraper","2026-03-20 22:54:04.744393+00","2026-03-20 22:54:04.74442+00",1
"e3c5d548-592c-4edb-9802-ea94b6f97e11","7e509834-ef44-484e-8286-616d61ae6bf6","https://www.booking.com/hotel/tc/south-bank.es.html?lang=es","es","South Bank","10966666","Providenciales","21.762708517645","-72.169914628589",NULL,"9.6",6,"https://cf.bstatic.com/xdata/images/hotel/max500/580336162.jpg?k=eaf241361af0046c69b7a47b6076330e7cf61fb0307089a33a2032d965865d8d&o=&hp=1","South Bank está en Long Bay Hills y tiene bicicletas gratis, centro de fitness, una terraza solárium con piscina y desayuno a la carta.","9.6","10","Long Bay Highway, TKCA 1ZZ Long Bay Hills, Islas Turks y Caicos","Long Bay Highway","Islas Turks y Caicos","TKCA 1ZZ","[]","{}","178.983","cloudscraper","2026-03-20 22:55:46.664122+00","2026-03-20 22:55:46.664127+00",1
"96e67105-2cf4-418b-a851-b24d64d0f5aa","0fa5c633-632b-4609-94e6-4240aed48871","https://www.booking.com/hotel/vc/the-pink-sands-club.en-gb.html?lang=en-gb","en","Mandarin Oriental, Canouan","2172371",NULL,"12.7133414577793","-61.3215723029861",NULL,"7.1",6,"https://cf.bstatic.com/xdata/images/hotel/max500/572537108.jpg?k=70e8a21a8b0fcf58efcd79166ab543c51d6d04d8b55c86382367b5d31d2528fd&o=&hp=1","Mandarin Oriental, Canouan has free bikes, outdoor swimming pool, a fitness centre and garden in Canouan.","7.1","10","Carenage Bay, VC0450 Canouan, Saint Vincent & Grenadines","Carenage Bay","St Vincent & Grenadines","VC0450","[]","{}","272.511","cloudscraper","2026-03-20 22:58:37.861386+00","2026-03-20 22:58:37.861391+00",1
"0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","https://www.booking.com/hotel/tc/south-bank.fr.html?lang=fr","fr","South Bank","10966666","Providenciales","21.762708517645","-72.169914628589",NULL,"9.6",6,"https://cf.bstatic.com/xdata/images/hotel/max500/580336162.jpg?k=eaf241361af0046c69b7a47b6076330e7cf61fb0307089a33a2032d965865d8d&o=&hp=1","Situé à Long Bay Hills, l’établissement South Bank possède un service de prêt de vélos, une salle de sport, une terrasse bien exposée et une piscine.","9.6","10","Long Bay Highway, TKCA 1ZZ Long Bay Hills, Îles Turques-et-Caïques","Long Bay Highway","Îles Turques-et-Caïques","TKCA 1ZZ","[]","{}","171.665","cloudscraper","2026-03-20 23:07:01.489874+00","2026-03-20 23:07:01.489879+00",1
